campaign_id,campaign_name,cell_id,manifest_path,workload_id,plan_id,run_id,replicate_idx,status,planner_budget,repeat_count_hint,measurement_repeats,autotune,reuse_cache,execution_source,graph_mode,ttfr_s,steady_iter_ms,wall_s,gpu_seconds,predicted_ttfr_s,predicted_iter_ms,predicted_gpu_seconds,planner_share_pct,launch_share_pct,contract_share_pct,profile_candidate_nsys,profile_candidate_ncu
camp_0e9e80e16faae716,repeat_roi_v1,cell_06f992dfc102eaa1,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_grid_shape6_amplitude.yaml,wkl_fc0e5b8c90c09068,plan_e1300522c8507606,run_c38c2bc5b5c646d3,0,success,quick,8,2,False,False,cuquantum_tensornet_gpu,off,0.040616451,0.276481,0.042102283,0.042102283,0.61037,23.222474,0.772927,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_06f992dfc102eaa1,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_grid_shape6_amplitude.yaml,wkl_fc0e5b8c90c09068,plan_e1300522c8507606,run_700be0bf9cd15ff2,1,success,quick,8,2,False,False,cuquantum_tensornet_gpu,off,0.040945056,0.273186,0.042395344,0.042395344,0.61037,23.222474,0.772927,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_06f992dfc102eaa1,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_grid_shape6_amplitude.yaml,wkl_fc0e5b8c90c09068,plan_e1300522c8507606,run_3179e1b649cf5309,2,success,quick,8,2,False,False,cuquantum_tensornet_gpu,off,0.040283887,0.278797,0.041779389,0.041779389,0.61037,23.222474,0.772927,,,,True,True
camp_0e9e80e16faae716,repeat_roi_v1,cell_06faab3d9cab534a,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_batched.yaml,wkl_84140faee381a579,plan_776cb87619c30510,run_9cb9e981b568b59b,0,success,quick,2,2,True,False,cuquantum_tensornet_gpu,off,0.042731236,0.262131,0.04410289,0.04410289,0.671107,17.87282,0.68898,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_06faab3d9cab534a,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_batched.yaml,wkl_84140faee381a579,plan_776cb87619c30510,run_bcfe9c1e16f2637a,1,success,quick,2,2,True,False,cuquantum_tensornet_gpu,off,0.042392968,0.260439,0.043790283,0.043790283,0.671107,17.87282,0.68898,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_06faab3d9cab534a,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_batched.yaml,wkl_84140faee381a579,plan_776cb87619c30510,run_60f2b0ed8f483b67,2,success,quick,2,2,True,False,cuquantum_tensornet_gpu,off,0.042879385,0.275236,0.044345123,0.044345123,0.671107,17.87282,0.68898,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_094102db231f826a,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_888bce118ad39b04,plan_b45e78cf8a9a7be8,run_b4f1b365b371f83b,0,success,balanced,2,2,False,False,cuquantum_tensornet_gpu,off,0.038498129,0.271678,0.039974168,0.039974168,0.702031,21.606094,0.723637,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_094102db231f826a,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_888bce118ad39b04,plan_b45e78cf8a9a7be8,run_6f94ca822a1c1dc6,1,success,balanced,2,2,False,False,cuquantum_tensornet_gpu,off,0.038771288,0.274243,0.040269293,0.040269293,0.702031,21.606094,0.723637,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_094102db231f826a,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_dense_ring6_amplitude.yaml,wkl_888bce118ad39b04,plan_b45e78cf8a9a7be8,run_6de6a0990a474f5e,2,success,balanced,2,2,False,False,cuquantum_tensornet_gpu,off,0.039554234,0.27596,0.041018236,0.041018236,0.702031,21.606094,0.723637,,,,False,False
camp_0e9e80e16faae716,repeat_roi_v1,cell_096c038449a2d8a5,/home/ubuntu/quantum-workload-architecture/workloads/manifests/imported/real_qaoa_ring4_batched.yaml,wkl_e27a5a050294e2ef,plan_23e8c8c102dc3290,run_cb0df4a5479ee5e2,0,success,deep,8,2,True,False,cuquantum_tensornet_gpu,off,0.043443622,0.249445,0.044778125,0.044778125,1.408852,12.606214,1.497095,,,,True,True
